id,name,text,text_jp
$C3310_MAIN_3400_0200_00_art,Aerith,FOREE_282,FOREE_282
$C3310_MAIN_3400_0300_00_tif,Tifa,Cloud!,クラウド！
$C3310_MAIN_3400_0400_00_cld,Cloud,FOREE_284,FOREE_284
$C3310_MAIN_3400_0500_00_art,Aerith,Amazing!,すごい！
$C3310_MAIN_3400_0600_00_tif,Tifa,That settled it real quick!,スカッと決まっちゃった
$C3310_MAIN_3400_0700_00_cld,Cloud,Let’s hurry.,急ごう
$C3320_MAIN_0100_0050_05_yfi,Yuffie,FOREE_288,FOREE_288
$C3320_MAIN_0100_0100_00_yfi,Yuffie,What the heck is this~!?,なんじゃこりゃ～！
$C3320_MAIN_0100_0200_00_tif,Tifa,FOREE_290,FOREE_290
$C3320_MAIN_0100_0200_03_yfi,Yuffie,FOREE_291,FOREE_291
$C3320_MAIN_0100_0200_08_mma,NPC,FOREE_292,FOREE_292
$C3320_MAIN_0100_0300_00_blt,Barret,Can’t even watch this mess!,見てらんねえぜ
$C3320_MAIN_0100_0400_00_art,Aerith,The Lifestream...it’s angry.,ライフストリーム　怒ってる
$C3320_MAIN_0100_0500_00_art,Aerith,"Just a hunch, though.",なんとなく　だけど
$C3320_MAIN_0100_0600_00_tif,Tifa,"Hey, Aerith...Can’t we tell it how we feel?",ねえ　エアリス<br>私たちの気持ち　伝えられないの？
$C3320_MAIN_0100_0700_00_art,Aerith,"Hmm, maybe?",どうかな
$C3320_MAIN_0100_0710_00_art,Aerith,"No, wait—I’ll give it a try.",ううん　やってみる
$C3320_MAIN_0100_0800_00_art,Aerith,FOREE_299,FOREE_299
$C3320_MAIN_0100_0900_00_art,Aerith,I’ve got an image in my head.,イメージ　浮かんだ
$C3320_MAIN_0100_0900_11_tif,Tifa,FOREE_301,FOREE_301
$C3320_MAIN_0100_0900_13_yfi,Yuffie,FOREE_302,FOREE_302
$C3320_MAIN_0100_0900_17_blt,Barret,FOREE_303,FOREE_303
$C3320_MAIN_0100_0900_19_yfi,Yuffie,FOREE_304,FOREE_304
$C3320_MAIN_0100_0900_21_tif,Tifa,FOREE_305,FOREE_305
$C3320_MAIN_0100_0900_22_cld,Cloud,FOREE_306,FOREE_306
$C3320_MAIN_0100_0900_23_yfi,Yuffie,FOREE_307,FOREE_307
$C3320_MAIN_0100_0900_24_blt,Barret,FOREE_308,FOREE_308
$C3320_MAIN_0100_0900_26_red,Red XIII,FOREE_309,FOREE_309
$C3320_MAIN_0100_1000_00_art,Aerith,FOREE_310,FOREE_310
$C3320_MAIN_0100_1100_00_yfi,Yuffie,FOREE_311,FOREE_311
$C3320_MAIN_0100_1100_05_tif,Tifa,FOREE_312,FOREE_312
$C3320_MAIN_0100_1100_09_blt,Barret,FOREE_313,FOREE_313
$C3320_MAIN_0100_1100_10_cld,Cloud,FOREE_314,FOREE_314
$C3320_MAIN_0100_1100_11_yfi,Yuffie,FOREE_315,FOREE_315
$C3320_MAIN_0100_1100_12_red,Red XIII,FOREE_316,FOREE_316
$C3320_MAIN_0100_1100_13_tif,Tifa,FOREE_317,FOREE_317
$C3320_MAIN_0100_1200_00_blt,Barret,"Hey, what’s the plan?",おい　どうする？
$C3320_MAIN_0100_1300_00_cld,Cloud,The Black Materia’s top priority. No one else gets it.,黒マテリアが最優先だ　誰にも渡せない
$C3320_MAIN_0100_1400_00_cld,Cloud,Let’s move fast.,先を急ごう
$C3320_MAIN_0100_1400_05_tif,Tifa,FOREE_321,FOREE_321
$C3320_MAIN_0100_1500_00_tif,Tifa,But...,でも……
$C3320_MAIN_0100_1600_00_cld,Cloud,"With Aerith here, we’ll be fine.",エアリスがいれば　大丈夫だ
$C3320_MAIN_0100_1600_05_tif,Tifa,FOREE_324,FOREE_324
$C3320_MAIN_0200_0100_00_skm,Special Ops Soldier,Help me!,助けてくれ！
$C3320_MAIN_0200_0200_00_skm,Special Ops Soldier,"Dammit, what’s going on!?",クソ　どうなってんだよ
$C3320_MAIN_0200_0300_00_skm,Special Ops Soldier,Stay sharp!,警戒を怠るな！
$C3320_MAIN_0205_0100_00_skm,Special Ops Soldier,Enemies! Take ‘em down!,敵だ　取り押さえろ！
$C3320_MAIN_0210_0100_00_blt,Barret,Damn it!,ちっくしょう！
$C3320_MAIN_0210_0200_00_blt,Barret,Don’t panic!,慌てんな
$C3320_MAIN_0210_0300_00_blt,Barret,Keep it together!,落ちついてけ
$C3320_MAIN_0210_0400_00_tif,Tifa,You okay?,大丈夫？
$C3320_MAIN_0210_0500_00_tif,Tifa,Let’s take it slow.,ゆっくり行こう
$C3320_MAIN_0210_0600_00_tif,Tifa,Wait for the right moment.,タイミングをみて
$C3320_MAIN_0220_0100_00_blt,Barret,Ain’t no way forward like this!,こりゃ　進めねえぞ
$C3320_MAIN_0220_0200_00_tif,Tifa,Can’t we block it somehow?,なにかで　せき止められないかな
$C3320_MAIN_0220_0300_00_tif,Tifa,Could we use that?,あれ　使えない？
$C3320_MAIN_0230_0100_00_cld,Cloud,Run!,走れ！
$C3320_MAIN_0230_0200_00_blt,Barret,"Hurry, hurry, hurry!",急げ　急げ　急げ！
$C3320_MAIN_0235_0100_00_skm,Special Ops Soldier,"Damn it, where’d they come from!?",クソ　どっから湧いてきやがった！
$C3320_MAIN_0240_0100_00_skm,NPC,"Damn, what a place!",ちきしょう　なんて場所だよ
$C3320_MAIN_0240_0200_00_skm,NPC,"Surprised I’m still alive, honestly.",よく生きてるよ　まったく
$C3320_MAIN_0240_0300_00_skm,NPC,"Hey, quit yapping and set it up!",おい　無駄口をたたかず設置しろ
$C3320_MAIN_0400_0050_00_skm,Special Ops Soldier,"Yes, sir—hurrying!",はい　急ぎます
$C3320_MAIN_0400_0060_00_skm,Special Ops Soldier,Preparations complete!,準備できました！
$C3320_MAIN_0400_0100_00_skm,Special Ops Soldier,Intruders spotted!,侵入者発見！
$C3320_MAIN_0400_0200_00_skm,Special Ops Soldier,It’s Avalanche!,アバランチだ！
$C3320_MAIN_0400_0200_08_cld,Cloud,FOREE_348,FOREE_348
$C3320_MAIN_0500_0050_05_skm,Special Ops Soldier,FOREE_349,FOREE_349
$C3320_MAIN_0500_0100_00_skm,Special Ops Soldier,"Forgive me, please!",許してくれ　頼む
$C3320_MAIN_0500_0100_05_cld,Cloud,FOREE_351,FOREE_351
$C3320_MAIN_0500_0100_08_cld,Cloud,FOREE_352,FOREE_352
$C3320_MAIN_0500_0200_00_cld,Cloud,Don’t worry.,心配するな
$C3320_MAIN_0500_0210_00_cld,Cloud,You’re just returning to the Planet.,星に帰るだけだ
$C3320_MAIN_0500_0210_02_skm,Special Ops Soldier,FOREE_355,FOREE_355
$C3320_MAIN_0500_0210_03_cld,Cloud,FOREE_356,FOREE_356
$C3320_MAIN_0500_0210_04_skm,Special Ops Soldier,FOREE_357,FOREE_357
$C3320_MAIN_0500_0210_05_cld,Cloud,FOREE_358,FOREE_358
$C3320_MAIN_0500_0210_06_skm,Special Ops Soldier,FOREE_359,FOREE_359
$C3320_MAIN_0500_0210_07_blt,Barret,FOREE_360,FOREE_360
$C3320_MAIN_0500_0210_09_tif,Tifa,FOREE_361,FOREE_361
$C3320_MAIN_0500_0210_11_blt,Barret,FOREE_362,FOREE_362
$C3320_MAIN_0500_0210_13_cld,Cloud,FOREE_363,FOREE_363
$C3320_MAIN_0500_0210_15_tif,Tifa,FOREE_364,FOREE_364
$C3320_MAIN_0500_0210_17_blt,Barret,FOREE_365,FOREE_365
$C3320_MAIN_0500_0300_00_cld,Cloud,Let’s move on.,先を急ごう
$C3320_MAIN_0500_0300_05_tif,Tifa,FOREE_367,FOREE_367
$C3320_MAIN_0500_0300_06_blt,Barret,FOREE_368,FOREE_368
$C3320_MAIN_0500_0300_09_cld,Cloud,FOREE_369,FOREE_369
$C3320_MAIN_0500_0400_00_ren,Reno,"Guess I’ll butt in, huh!",邪魔するぞ　と
$C3320_MAIN_0500_0500_00_blt,Barret,Perfect timing!,ちょうどいい
$C3320_MAIN_0500_0600_00_blt,Barret,Time to settle a big ol’ score!,でっけえ借り　返してもらうぜ！
$C3320_MAIN_0500_0600_03_ren,Reno,FOREE_373,FOREE_373
$C3320_MAIN_0500_0600_05_lud,Rude,FOREE_374,FOREE_374
$C3320_MAIN_0500_0700_00_lud,Rude,We’re the ones owed here.,貸しているのは　こっちだ
$C3320_MAIN_0500_0800_00_lud,Rude,But payment can wait.,だが　返済は後日でいい
$C3320_MAIN_0500_0900_00_blt,Barret,FOREE_377,FOREE_377
$C3320_MAIN_0500_0900_03_cld,Cloud,FOREE_378,FOREE_378
$C3320_MAIN_0500_0900_05_tif,Tifa,FOREE_379,FOREE_379
$C3320_MAIN_0500_0900_07_blt,Barret,FOREE_380,FOREE_380
$C3320_MAIN_0500_1000_00_ren,Reno,"No overtime today, folks!",今日は残業なしだぞ　と
$C3320_MAIN_0500_1000_06_lud,Rude,FOREE_382,FOREE_382
$C3320_MAIN_0500_1100_00_blt,Barret,"Wait, you bastards!",待ちやがれ！
$C3320_MAIN_0500_1100_07_ren,Reno,FOREE_384,FOREE_384
$C3320_MAIN_0500_1100_09_blt,Barret,FOREE_385,FOREE_385
$C3320_MAIN_0500_1100_11_cld,Cloud,FOREE_386,FOREE_386
$C3320_MAIN_0500_1100_15_cld,Cloud,FOREE_387,FOREE_387
$C3320_MAIN_0500_1200_00_cld,Cloud,FOREE_388,FOREE_388
$C3320_MAIN_0500_1200_05_blt,Barret,FOREE_389,FOREE_389
$C3320_MAIN_0500_1300_00_tif,Tifa,No way...,そんな……
$C3320_MAIN_0600_0000_05_yfi,Yuffie,FOREE_391,FOREE_391
$C3320_MAIN_0600_0100_00_art,Aerith,FOREE_392,FOREE_392
$C3320_MAIN_0600_0200_00_yfi,Yuffie,"Oh, she’s awake!",あっ　起きた！
$C3320_MAIN_0600_0200_03_yfi,Yuffie,FOREE_394,FOREE_394
$C3320_MAIN_0600_0200_04_red,Red XIII,FOREE_395,FOREE_395
$C3320_MAIN_0600_0200_05_art,Aerith,FOREE_396,FOREE_396
$C3320_MAIN_0600_0300_00_art,Aerith,Where’s everyone else?,みんなは？
$C3320_MAIN_0600_0300_02_yfi,Yuffie,FOREE_398,FOREE_398
$C3320_MAIN_0600_0300_03_red,Red XIII,FOREE_399,FOREE_399
$C3320_MAIN_0600_0300_05_art,Aerith,FOREE_400,FOREE_400
$C3320_MAIN_0600_0300_06_yfi,Yuffie,FOREE_401,FOREE_401
$C3320_MAIN_0600_0300_08_yfi,Yuffie,FOREE_402,FOREE_402
$C3320_MAIN_0600_0400_00_art,Aerith,I messed up...,失敗しちゃった
$C3320_MAIN_0600_0400_03_yfi,Yuffie,FOREE_404,FOREE_404
$C3320_MAIN_0600_0400_05_red,Red XIII,FOREE_405,FOREE_405
$C3320_MAIN_0600_0500_00_yfi,Yuffie,"First time, right? Then it can’t be helped!",はじめてでしょ？<br>じゃあ　仕方ないよ
$C3320_MAIN_0600_0600_00_yfi,Yuffie,"If you fail, just train harder!",失敗したら　修行あるのみ！
$C3320_MAIN_0600_0700_00_red,Red XIII,We’ll pitch in too—let’s do this!,オイラたちも手伝うよ　がんばろ
$C3320_MAIN_0600_0700_03_yfi,Yuffie,FOREE_409,FOREE_409
$C3320_MAIN_0600_0800_00_art,Aerith,"Yeah, you’re right. Training it is!",うん　そうだね　修行だね
$C3320_MAIN_0700_0100_00_art,Aerith,"Cloud and the others...they’re okay, right?",クラウドたち　大丈夫だよね
$C3320_MAIN_0700_0200_00_red,Red XIII,As long as Cloud keeps it together.,クラウドが　しっかりしていればね
$C3320_MAIN_0700_0300_00_yfi,Yuffie,Tifa just needs to yell at him more!,ティファが　もっと叱ればいいんだよ
$C3320_MAIN_0700_0310_00_yfi,Yuffie,"""Shape up~!"" Like that!",しっかりしろ～って！
$C3320_MAIN_0800_0100_00_yfi,Yuffie,What’s that?,なんだろ？
$C3320_MAIN_0800_0100_03_yfi,Yuffie,FOREE_416,FOREE_416
$C3320_MAIN_0800_0100_06_yfi,Yuffie,FOREE_417,FOREE_417
$C3320_MAIN_0800_0200_00_yfi,Yuffie,FOREE_418,FOREE_418
$C3320_MAIN_0800_0200_02_art,Aerith,FOREE_419,FOREE_419
$C3320_MAIN_0800_0200_04_red,Red XIII,FOREE_420,FOREE_420
$C3320_MAIN_0800_0200_06_yfi,Yuffie,FOREE_421,FOREE_421
$C3320_MAIN_0800_0300_00_red,Red XIII,This is...,これって……
$C3320_MAIN_0800_0300_05_art,Aerith,FOREE_423,FOREE_423
$C3320_MAIN_0800_0300_07_yfi,Yuffie,FOREE_424,FOREE_424
$C3320_MAIN_0800_0300_11_art,Aerith,FOREE_425,FOREE_425
$C3320_MAIN_0800_0400_00_art,Aerith,It’s like it’s teaching us how to get along with the Lifestream.,ライフストリームと仲良くなる方法<br>教えてくれるみたい
$C3320_MAIN_0800_0400_02_yfi,Yuffie,FOREE_427,FOREE_427
$C3320_MAIN_0800_0400_04_yfi,Yuffie,FOREE_428,FOREE_428
$C3320_MAIN_0800_0400_05_art,Aerith,FOREE_429,FOREE_429
$C3320_MAIN_0800_0400_07_yfi,Yuffie,FOREE_430,FOREE_430
$C3320_MAIN_0800_0400_11_art,Aerith,FOREE_431,FOREE_431
$C3320_MAIN_0800_0500_00_art,Aerith,Thank you.,ありがとう
$C3320_MAIN_0910_0100_00_yfi,Yuffie,Whoa~!,おお～！
$C3320_MAIN_0920_0700_00_yfi,Yuffie,"Wait, are we short on Lifestream?",ありゃ　ライフストリームが足りない？
$C3320_MAIN_0920_0800_00_yfi,Yuffie,Gotta gather more of the Planet’s power!,星の力　もっと集めないと
$C3320_MAIN_0920_0900_00_yfi,Yuffie,"We need to stock up more, huh!",もっと溜めないと　ダメだね
$C3320_MAIN_0920_1000_00_red,Red XIII,We’ll need more spiritual energy.,もっと　精神エネルギーが必要だね
$C3320_MAIN_0920_1100_00_red,Red XIII,Let’s search for the Lifestream.,ライフストリームを探そう
$C3320_MAIN_0920_1200_00_red,Red XIII,"This isn’t enough, it seems.",これじゃあ　足りないみたい
$C3320_MAIN_1000_0050_05_yfi,Yuffie,FOREE_440,FOREE_440
$C3320_MAIN_1000_0050_08_yfi,Yuffie,FOREE_441,FOREE_441
$C3320_MAIN_1000_0100_00_yfi,Yuffie,So cool~!,すっご～い
$C3320_MAIN_1000_0200_00_art,Aerith,FOREE_443,FOREE_443
$C3320_MAIN_1000_0200_06_yfi,Yuffie,FOREE_444,FOREE_444
$C3320_MAIN_1000_0300_00_red,Red XIII,Maybe we should take a break.,ちょっと休んだほうがいいかもね
$C3320_MAIN_1000_0400_00_yfi,Yuffie,"Yeah, yeah!",そうそう
$C3320_MAIN_1000_0500_00_yfi,Yuffie,Big Sis is our only hope~!,おねーさまだけが頼りなんだから～！
$C3320_MAIN_1000_0500_03_yfi,Yuffie,FOREE_448,FOREE_448
$C3320_MAIN_1000_0500_05_art,Aerith,FOREE_449,FOREE_449
$C3320_MAIN_1000_0600_00_art,Aerith,"Okay, just a little break then.",じゃあ　ちょっとだけ
$C3320_MAIN_1200_0100_00_blt,Barret,FOREE_451,FOREE_451
$C3320_MAIN_1200_0200_00_blt,Barret,What’s that?,なんだ？
$C3320_MAIN_1200_0300_00_blt,Barret,This place ain’t sittin’ right with me.,落ち着かねえ場所だな
$C3320_MAIN_1200_0400_00_tif,Tifa,"But it opened a path, didn’t it?",でも　道ができたね
$C3320_MAIN_1200_0500_00_blt,Barret,Now what’s this!?,今度はなんだよ！
$C3320_MAIN_1200_0600_00_cld,Cloud,"Whatever it is, we take it down.",なんだろうが　倒す
$C3320_MAIN_1200_0610_00_cld,Cloud,Better than no path at all.,道がないより　ずっといい
$C3320_MAIN_1210_0100_00_cld,Cloud,Let’s go.,行こう
$C3320_MAIN_1220_0100_00_blt,Barret,"Man, it’s gettin’ wild again!",こりゃまた　大荒れだな
$C3320_MAIN_1220_0200_00_tif,Tifa,Over there!,あそこ！
$C3320_MAIN_1220_0200_05_blt,Barret,FOREE_461,FOREE_461
$C3320_MAIN_1220_0300_00_blt,Barret,Those bastards...!,あいつら……！
$C3320_MAIN_1225_0090_00_skm,Special Ops Soldier,We’re holding position here.,我々は　ここで待機だ
$C3320_MAIN_1225_0090_05_skm,Special Ops Soldier,FOREE_464,FOREE_464
$C3320_MAIN_1225_0090_06_skm,Special Ops Soldier,FOREE_465,FOREE_465
$C3320_MAIN_1225_0100_00_skm,Special Ops Soldier,"Secure the footing, quick!",足場の確保を急げ！
$C3320_MAIN_1225_0200_00_skm,Special Ops Soldier,That thing!,あれを！
$C3320_MAIN_1225_0200_05_skm,Special Ops Soldier,FOREE_468,FOREE_468
$C3320_MAIN_1225_0200_07_skm,Special Ops Soldier,FOREE_469,FOREE_469
$C3320_MAIN_1225_0200_09_skm,Special Ops Soldier,FOREE_470,FOREE_470
$C3320_MAIN_1225_0300_00_skm,Special Ops Soldier,FOREE_471,FOREE_471
$C3320_MAIN_1225_0300_07_blt,Barret,FOREE_472,FOREE_472
$C3320_MAIN_1225_0400_00_blt,Barret,This is some crazy shit...,とんでもねえな　こりゃ……
$C3320_MAIN_1230_0100_00_blt,Barret,What’s the move?,どうするよ？
$C3320_MAIN_1230_0200_00_tif,Tifa,Could we drop that and cross over?,あれを落として　渡れないかな
$C3320_MAIN_1235_0100_00_skm,Special Ops Soldier,This spot’s dangerous. Link up with the vanguard!,ここは危険だ　先行部隊と合流するぞ
$C3320_MAIN_1240_0100_00_blt,Barret,Again!?,またかよ
$C3320_MAIN_1241_0100_00_blt,Barret,Still ain’t enough!,まだ足りねえな
$C3320_MAIN_1242_0100_00_blt,Barret,Can’t we use that?,あれ　使えんじゃねえか？
$C3320_MAIN_1242_0200_00_tif,Tifa,Maybe there’s a way. Let’s check it out.,どうにかできないかな　調べてみよう
$C3320_MAIN_1243_0000_05_blt,Barret,FOREE_481,FOREE_481
$C3320_MAIN_1243_0000_08_blt,Barret,FOREE_482,FOREE_482
$C3320_MAIN_1243_0000_11_blt,Barret,FOREE_483,FOREE_483
$C3320_MAIN_1243_0000_13_tif,Tifa,FOREE_484,FOREE_484
$C3320_MAIN_1243_0100_00_tif,Tifa,Can’t we break that somehow?,あれ　なんとか壊せないかな
$C3320_MAIN_1243_0100_05_blt,Barret,FOREE_486,FOREE_486
$C3320_MAIN_1243_0150_00_blt,Barret,What’s that?,なんだ？
$C3320_MAIN_1243_0150_02_tif,Tifa,FOREE_488,FOREE_488
$C3320_MAIN_1243_0150_07_blt,Barret,FOREE_489,FOREE_489
$C3320_MAIN_1243_0150_09_tif,Tifa,FOREE_490,FOREE_490
$C3320_MAIN_1243_0150_12_cld,Cloud,FOREE_491,FOREE_491
$C3320_MAIN_1243_0150_14_cld,Cloud,FOREE_492,FOREE_492
$C3320_MAIN_1243_0200_00_blt,Barret,Let’s smash it with this sucker!,こいつに　ぶっ壊させようぜ！
$C3320_MAIN_1243_0200_07_blt,Barret,FOREE_494,FOREE_494
$C3320_MAIN_1244_0100_00_blt,Barret,Piece of cake!,ちょろいもんだ！
$C3320_MAIN_1244_0200_00_tif,Tifa,But we still need to break that.,でもあれ　壊さないと
$C3320_MAIN_1244_0300_00_blt,Barret,No choice—back to square one!,仕方ねえ　やり直しだ！
$C3320_MAIN_1244_0400_00_blt,Barret,"Anyway, we just gotta beat this bastard till it’s wobbling, right?",とにかく　この野郎を<br>フラフラにしちまえばいいんだよな？
$C3320_MAIN_1245_0100_00_blt,Barret,Nailed it!,うまくいったぜ！
$C3320_MAIN_1246_0100_00_blt,Barret,"Alright, let’s drop it quick!",よーし　さっさと落としちまおうぜ
$C3320_MAIN_1250_0100_00_blt,Barret,Huh?,あん？
$C3320_MAIN_1250_0200_00_tif,Tifa,Guess it worked out?,結果オーライかな
$C3320_MAIN_2100_0100_00_ren,Reno,FOREE_503,FOREE_503
$C3320_MAIN_2100_0200_00_lud,Rude,FOREE_504,FOREE_504
$C3320_MAIN_2100_0200_01_lud,Rude,FOREE_505,FOREE_505
$C3320_MAIN_2100_0200_02_lud,Rude,FOREE_506,FOREE_506
$C3320_MAIN_2100_0300_00_lud,Rude,No end to this.,キリがない
$C3320_MAIN_2100_0400_00_ren,Reno,"You guys are relentless, huh!",おまえらしつこいぞ　と
$C3320_MAIN_2200_0100_00_blt,Barret,"Well, ain’t this a front-row seat!",こりゃいい　高みの見物といくか
$C3320_MAIN_2200_0200_00_cld,Cloud,Time’s short. Let’s take ‘em all out.,時間が惜しい　まとめて倒そう
$C3320_MAIN_2200_0300_00_blt,Barret,"Huh? Fine, whatever!",あん？　しゃあねえな
$C3320_MAIN_2250_0050_00_lud,Rude,Avalanche...,アバランチ……
$C3320_MAIN_2250_0100_00_blt,Barret,"You’re next, punks!",てめえらは　あとだ！
$C3320_MAIN_2250_0200_00_lud,Rude,"Sure, let’s clear the appetizers first.",ああ　前菜から片付けるとしよう
$C3320_MAIN_2300_0000_02_lud,Rude,FOREE_515,FOREE_515
$C3320_MAIN_2300_0000_05_tif,Tifa,FOREE_516,FOREE_516
$C3320_MAIN_2300_0100_00_tif,Tifa,Thanks!,ありがとう
$C3320_MAIN_2300_0100_05_lud,Rude,FOREE_518,FOREE_518
$C3320_MAIN_2300_0200_00_ren,Reno,"Rude, you’re so cool~!",ルード　かっこいい～！
$C3320_MAIN_2300_0300_00_cld,Cloud,Outta my way!,邪魔だ！
$C3320_MAIN_2300_0400_00_ren,Reno,FOREE_521,FOREE_521
$C3320_MAIN_2300_0500_00_ren,Reno,Not bad!,たいしたもんだ
$C3320_MAIN_2300_0500_05_lud,Rude,FOREE_523,FOREE_523
$C3320_MAIN_2300_0500_07_lud,Rude,FOREE_524,FOREE_524
$C3320_MAIN_2300_0500_09_tif,Tifa,FOREE_525,FOREE_525
$C3320_MAIN_2300_0500_11_lud,Rude,FOREE_526,FOREE_526
$C3320_MAIN_2300_0500_13_tif,Tifa,FOREE_527,FOREE_527
$C3320_MAIN_2300_0500_15_lud,Rude,FOREE_528,FOREE_528
$C3320_MAIN_2300_0500_17_tif,Tifa,FOREE_529,FOREE_529
$C3320_MAIN_2300_0500_19_tif,Tifa,FOREE_530,FOREE_530
$C3320_MAIN_2300_0500_21_lud,Rude,FOREE_531,FOREE_531
$C3320_MAIN_2300_0500_23_ren,Reno,FOREE_532,FOREE_532
$C3320_MAIN_2300_0500_25_cld,Cloud,FOREE_533,FOREE_533
$C3320_MAIN_2300_0500_27_cld,Cloud,FOREE_534,FOREE_534
$C3320_MAIN_2300_0500_29_ren,Reno,FOREE_535,FOREE_535
$C3320_MAIN_2300_0500_31_ren,Reno,FOREE_536,FOREE_536
$C3320_MAIN_2300_0500_33_cld,Cloud,FOREE_537,FOREE_537
$C3320_MAIN_2300_0500_35_ren,Reno,FOREE_538,FOREE_538
$C3320_MAIN_2300_0500_36_ren,Reno,FOREE_539,FOREE_539
$C3320_MAIN_2300_0500_37_cld,Cloud,FOREE_540,FOREE_540
$C3320_MAIN_2300_0500_37_ren,Reno,FOREE_541,FOREE_541
$C3320_MAIN_2300_0500_39_ren,Reno,FOREE_542,FOREE_542
$C3320_MAIN_2300_0500_41_cld,Cloud,FOREE_543,FOREE_543
$C3320_MAIN_2300_0500_43_blt,Barret,FOREE_544,FOREE_544
$C3320_MAIN_2300_0500_45_lud,Rude,FOREE_545,FOREE_545
$C3320_MAIN_2300_0500_47_lud,Rude,FOREE_546,FOREE_546
$C3320_MAIN_2300_0500_49_tif,Tifa,FOREE_547,FOREE_547
$C3320_MAIN_2300_0500_51_blt,Barret,FOREE_548,FOREE_548
$C3320_MAIN_2300_0500_53_cld,Cloud,FOREE_549,FOREE_549
$C3320_MAIN_2300_0500_55_ren,Reno,FOREE_550,FOREE_550
$C3320_MAIN_2300_0500_57_ren,Reno,FOREE_551,FOREE_551
$C3320_MAIN_2300_0500_59_lud,Rude,FOREE_552,FOREE_552
$C3320_MAIN_2300_0500_61_tif,Tifa,FOREE_553,FOREE_553
$C3320_MAIN_2300_0500_63_blt,Barret,FOREE_554,FOREE_554
